"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.158043958E1,-6.859247626E-3,1.043763625E-2,-6.528767109E-2,6.647159939E-2
1.159048258E1,2.545772856E-2,2.426877720E-2,4.368513286E-2,5.608440357E-2
1.160052558E1,1.391281924E-2,-3.134162407E-3,3.021314800E-2,3.340993603E-2
1.161056858E1,-1.509738519E-2,9.128234535E-4,-6.558821797E-2,6.730957304E-2
1.162061258E1,-4.227034422E-3,8.926021373E-3,6.113263965E-3,1.161523456E-2
1.163065558E1,1.048812788E-2,-3.563110493E-3,7.676575541E-2,7.756080058E-2
1.164069858E1,6.419537009E-3,8.303841082E-3,-1.200024068E-2,1.594271020E-2
1.165074158E1,1.966550643E-2,6.824522931E-4,-5.271615744E-2,5.626891806E-2
1.166078558E1,1.608524943E-2,1.124261512E-2,5.790380716E-2,6.113904258E-2
1.167082858E1,-4.627856486E-3,-9.429740729E-3,4.982237041E-2,5.091763603E-2
1.168087158E1,-1.266662684E-2,6.225822866E-3,-7.157459736E-2,7.295291148E-2
1.169091458E1,1.075236264E-2,1.739053298E-3,-6.311484575E-3,1.258858396E-2
1.170095758E1,2.156092250E-2,-9.983298462E-3,7.841174662E-2,8.193254320E-2
1.171100158E1,-6.011220915E-3,-4.426671155E-3,-1.454553366E-2,1.634939582E-2
1.172104458E1,-9.005513813E-3,3.893140135E-3,-5.600989401E-2,5.686267710E-2
1.173108758E1,1.716217180E-2,1.419292828E-3,6.179571390E-2,6.415032961E-2
1.174113058E1,2.482608309E-2,3.912600400E-3,4.862369120E-2,5.473487179E-2
1.175117458E1,1.590241203E-2,8.530027829E-3,-4.238880515E-2,4.607015178E-2
1.176121758E1,1.993299827E-2,1.151325898E-3,-2.906767845E-2,3.526442828E-2
1.177126058E1,8.663734922E-3,2.506810986E-4,5.206360817E-2,5.278013300E-2
1.178130358E1,-1.191444193E-2,-2.034953473E-2,9.103530049E-3,2.527709931E-2
1.179134658E1,-7.054832422E-3,3.729399825E-3,-5.690919578E-2,5.746595208E-2
1.180139058E1,-3.513902519E-4,-6.464645080E-4,2.766551614E-2,2.767529900E-2
1.181143358E1,-1.768057543E-2,4.139198279E-3,6.823057473E-2,7.060557370E-2
1.182147658E1,-5.783220618E-3,5.096926522E-3,-5.286818504E-2,5.342723360E-2
1.183151958E1,1.600990486E-2,5.764815593E-3,-3.655211449E-2,4.031881975E-2
1.184156358E1,-3.393698840E-3,1.269854441E-2,6.897960305E-2,7.022076516E-2
1.185160658E1,-4.815328270E-3,-2.346743457E-3,1.838423073E-2,1.914874750E-2
1.186164958E1,8.355835620E-3,1.950146919E-3,-5.870662987E-2,5.933035861E-2
1.187169258E1,1.170237301E-2,4.737624256E-3,2.646566749E-2,2.932272452E-2
1.188173558E1,1.193551475E-3,1.126480713E-2,5.640458107E-2,5.753083704E-2
1.189177958E1,8.915178899E-3,5.537002590E-3,-3.580367088E-2,3.731007453E-2
1.190182258E1,2.257261415E-2,6.897247676E-3,-2.083479881E-2,3.148307127E-2
1.191186558E1,9.141297124E-3,7.838475807E-3,6.179279029E-2,6.295517412E-2
1.192190858E1,-8.213978971E-3,3.483204637E-4,2.766551614E-2,2.886124670E-2
1.193195258E1,-1.088119096E-2,1.100112512E-2,-5.885514915E-2,6.085518591E-2
1.194199558E1,8.829471509E-3,1.303691547E-3,7.905435562E-3,1.192288095E-2
1.195203858E1,1.856349586E-2,-1.311898663E-2,6.209392190E-2,6.612387107E-2
1.196208158E1,-1.854577605E-2,-2.164394382E-2,-5.091989279E-2,5.835444795E-2
1.197212458E1,1.219291558E-2,-3.595471177E-3,-1.619210958E-2,2.058589362E-2
1.198216858E1,-7.927837707E-3,-1.467239996E-3,4.592870951E-2,4.663099571E-2
1.199221158E1,-1.075340189E-2,-3.375296099E-3,-5.564210415E-3,1.256935613E-2
1.200225458E1,2.717772131E-3,6.284130570E-3,-4.523289084E-2,4.574812561E-2
1.201229758E1,1.557818163E-2,2.979590348E-2,2.965123057E-3,3.375303782E-2
1.202234158E1,8.429677275E-3,1.005772255E-2,7.556298316E-2,7.669407842E-2
1.203238458E1,-2.112660457E-2,1.162211769E-2,-4.658476710E-2,5.245519580E-2
1.204242758E1,6.003726886E-3,7.757336553E-4,-5.122570217E-2,5.158215837E-2
1.205247058E1,9.843755574E-3,-2.252283515E-3,5.610111058E-2,5.700269215E-2
1.206251458E1,-8.555641375E-4,-7.623362225E-3,1.987644017E-2,2.130541047E-2
1.207255758E1,-5.846180969E-3,5.084272781E-3,-4.074866116E-2,4.147868185E-2
1.208260058E1,8.100125003E-3,1.962188529E-3,4.038262546E-2,4.123370767E-2
1.209264358E1,-1.068386799E-3,-1.706715454E-2,8.603768528E-2,8.772065037E-2
1.210268658E1,-5.277854449E-3,-9.513968043E-4,-1.590150297E-2,1.678149874E-2
1.211273058E1,7.841141315E-3,8.450478287E-3,-3.072244048E-2,3.281405841E-2
1.212277358E1,2.354429348E-2,8.879609099E-3,5.549943209E-2,6.093741195E-2
1.213281658E1,-2.057246896E-3,3.967966223E-3,1.987468600E-2,2.037106194E-2
1.214285958E1,-1.413320445E-2,1.141577493E-3,-7.547702909E-2,7.679734752E-2
1.215290358E1,1.956669762E-2,-2.762590125E-3,3.260407448E-3,2.002792592E-2
1.216294658E1,2.615430325E-2,7.917879168E-3,5.385636449E-2,6.039245305E-2
1.217298958E1,1.483268905E-2,4.222274423E-3,-9.312860370E-3,1.801570520E-2
1.218303258E1,2.255660739E-2,-6.491359547E-3,-2.982138455E-2,3.795066880E-2
1.219307633E1,1.730029400E-2,-1.692722336E-2,2.346896946E-2,3.371384865E-2
1.220312033E1,2.205480665E-3,9.875837602E-3,3.259939671E-2,3.413380991E-2
1.221316333E1,-1.574092381E-2,8.330016509E-3,-2.877239406E-2,3.383809270E-2
1.222320633E1,-1.793848104E-3,1.679046247E-3,-3.984818995E-2,3.992386917E-2
1.223324933E1,9.967499559E-3,-7.235600464E-3,3.544406712E-2,3.752315093E-2
1.224329333E1,-1.686321463E-2,4.581768550E-3,-2.725971937E-3,1.768591342E-2
1.225333633E1,-2.657589207E-3,9.459360531E-3,-4.793313503E-2,4.892982440E-2
1.226337933E1,2.931796212E-3,1.120751356E-2,1.268962741E-2,1.718227089E-2
1.227342233E1,6.466559130E-3,4.167831363E-3,5.460013032E-2,5.513947258E-2
1.228346533E1,-4.986692802E-3,4.229848394E-3,-4.718761504E-2,4.763853205E-2
1.229350933E1,8.249690384E-3,-6.544386484E-3,-3.970317900E-2,4.107589085E-2
1.230355233E1,1.009739911E-2,-2.836813219E-3,4.322437227E-2,4.447866158E-2
1.231359533E1,-9.615218521E-3,4.190635504E-3,2.780760348E-2,2.971997080E-2
1.232363833E1,4.789922575E-3,-6.799288541E-3,-5.601866484E-2,5.663271575E-2
1.233368233E1,1.741738449E-2,-1.284037594E-2,3.857408166E-3,2.197999396E-2
1.234372533E1,7.917552546E-3,-5.053054132E-3,5.070997775E-2,5.157250079E-2
1.235376833E1,1.485050935E-2,-5.947723808E-3,-2.847535551E-2,3.266127551E-2
1.236381133E1,1.227844252E-2,1.890596682E-3,-3.416411161E-2,3.635273070E-2
1.237385433E1,1.451948842E-2,-2.914471552E-4,6.956958711E-2,7.106917712E-2
1.238389833E1,-6.298479089E-3,-7.877414608E-3,4.501946747E-2,4.613541970E-2
1.239394133E1,-4.066076106E-4,1.387411798E-2,-5.377625763E-2,5.553865649E-2
1.240398433E1,1.854860601E-2,1.134390900E-2,4.900551438E-3,2.228789943E-2
1.241402733E1,-8.527241265E-3,4.708982036E-3,6.507600188E-2,6.580102109E-2
1.242407133E1,-3.170944363E-2,6.359513970E-3,-1.755334139E-2,3.679744593E-2
1.243411433E1,-1.542794702E-2,1.289325669E-2,-6.725058138E-2,7.019186786E-2
1.244415733E1,2.675338933E-2,3.432014091E-3,3.663339078E-2,4.549206394E-2
1.245420033E1,3.969263574E-3,2.677403502E-3,3.828113616E-2,3.857938476E-2
1.246424333E1,-8.089088383E-3,-5.405961005E-3,-5.766933382E-2,5.848426992E-2
1.247428733E1,1.347806049E-2,1.106366292E-2,-3.482601643E-3,1.778176779E-2
1.248433033E1,-4.504845687E-4,1.219518137E-2,6.043506682E-2,6.165486750E-2
1.249437333E1,1.153403030E-2,-7.881306661E-3,-4.870730639E-4,1.397805744E-2
1.250441633E1,8.321736760E-3,3.818067368E-3,-6.754761994E-2,6.816531303E-2
1.251446033E1,4.800696527E-3,6.333786221E-3,1.702475309E-2,1.878844733E-2
1.252450333E1,-1.327709442E-2,3.490358340E-3,3.378988981E-2,3.647218791E-2
1.253454633E1,-1.730625313E-2,-9.598204494E-4,-5.781960726E-2,6.036169842E-2
1.254458933E1,8.799077407E-3,-5.040838933E-3,-1.470867097E-2,1.786557646E-2
1.255463233E1,7.139082577E-3,-2.036431722E-2,6.716988981E-2,7.055115883E-2
1.256467633E1,-6.502320792E-3,-1.170357672E-2,1.462739468E-2,1.982963839E-2
1.257471933E1,-9.906923776E-3,3.043941697E-3,-4.345241368E-2,4.467129922E-2
1.258476233E1,1.060100883E-2,1.994110672E-3,4.396579921E-2,4.526974007E-2
1.259480533E1,-1.777126438E-3,2.252398632E-2,5.818798184E-2,6.242058450E-2
1.260484933E1,-1.497309303E-2,7.117450163E-3,-5.782077670E-2,6.015059293E-2
1.261489233E1,-4.034884865E-3,1.793842622E-2,-4.644443393E-2,4.995150522E-2
1.262493533E1,2.511449929E-3,2.083892841E-4,6.447549284E-2,6.452472381E-2
1.263497833E1,-6.250353763E-5,2.600713614E-3,1.133541226E-2,1.163009842E-2
1.264502133E1,4.616063840E-3,9.858460408E-3,-6.784875154E-2,6.871644907E-2
1.265506533E1,9.790813148E-3,-2.899862649E-3,2.705389738E-2,2.891682190E-2
1.266510833E1,-4.007055773E-3,-6.569045288E-3,7.884677947E-2,7.922135750E-2
1.267515133E1,2.939331355E-3,6.283198670E-3,-1.500804842E-2,1.653359524E-2
1.268519433E1,6.001248672E-3,1.083214972E-3,1.268261075E-2,1.407256038E-2
1.269523833E1,4.309528128E-3,8.951264899E-4,1.273435861E-1,1.274196304E-1
1.270528133E1,-6.108302968E-3,8.167546140E-3,7.615062833E-2,7.683058226E-2
1.271532433E1,-1.081075028E-2,1.408301890E-3,2.510677457E-2,2.737162336E-2
1.272536733E1,1.467587175E-2,1.450826679E-2,1.131243271E-1,1.149912361E-1
1.273541133E1,8.674289603E-3,9.527489729E-4,1.520428097E-1,1.522930301E-1
1.274545433E1,-1.761913399E-2,1.703915186E-4,1.451559591E-1,1.462214601E-1
1.275549733E1,9.843787551E-3,9.408169985E-3,1.056387216E-1,1.065126909E-1
1.276554033E1,3.021273230E-2,1.763335688E-2,1.668631625E-1,1.704906434E-1
1.277558333E1,-6.523681402E-3,-4.430343937E-3,2.138654208E-1,2.140107581E-1
1.278562733E1,-1.864019260E-2,-1.983558275E-3,1.357273239E-1,1.370156843E-1
1.279567033E1,-2.697462193E-4,7.389007648E-3,1.680606723E-1,1.682232438E-1
1.280571333E1,-1.178773094E-2,1.171142478E-3,2.563781869E-1,2.566517035E-1
1.281575633E1,-1.634459629E-2,5.743464120E-3,2.104225802E-1,2.111345436E-1
1.282580033E1,-1.152172602E-2,1.861017994E-2,1.779395431E-1,1.792807016E-1
1.283584333E1,1.769214424E-2,2.987132343E-3,2.586188400E-1,2.592405048E-1
1.284588633E1,-3.283963047E-3,4.132209029E-3,2.957422274E-1,2.957893248E-1
1.285592933E1,-1.718708642E-2,1.424474009E-2,2.176035458E-1,2.187455410E-1
1.286597233E1,1.841232935E-2,1.110084755E-2,2.524816024E-1,2.533953477E-1
1.287601633E1,1.555255210E-2,6.231578719E-3,3.214869332E-1,3.219232248E-1
1.288605933E1,-1.069953670E-2,4.269463280E-3,3.093609774E-1,3.095753911E-1
1.289610233E1,1.284546027E-2,2.452422744E-3,3.014274752E-1,3.017110257E-1
1.290614533E1,2.179031836E-2,1.338215701E-2,3.702842867E-1,3.711662068E-1
1.291618933E1,-4.761026823E-3,-6.812307732E-3,4.045630038E-1,4.046483646E-1
1.292623233E1,-1.895326988E-2,-1.262312447E-2,2.523307443E-1,2.533562200E-1
1.293627533E1,-1.729569388E-2,2.701321355E-2,-1.314740592E-1,1.353302737E-1
1.294631833E1,-1.042790612E-2,3.921777788E-2,1.616129476E-1,1.666298897E-1
1.295636133E1,2.869166594E-2,4.134246418E-3,8.452436739E-1,8.457406056E-1
1.296640533E1,-7.984173803E-2,1.737678288E-2,3.157940841E-1,3.261940515E-1
1.297644833E1,3.233526701E-2,1.709010486E-2,1.655031002E-1,1.694960688E-1
1.298649133E1,5.626540820E-2,-1.847902872E-4,7.944962740E-1,7.964861328E-1
1.299653433E1,-5.696779585E-2,-1.229097521E-2,6.308876717E-1,6.335737149E-1
1.300657833E1,2.263287244E-2,-3.293992393E-3,4.566476619E-1,4.572200613E-1
1.301662133E1,1.856263248E-2,1.445454550E-2,7.814716011E-1,7.818256638E-1
1.302666433E1,-3.335547138E-2,2.512317418E-2,6.644161910E-1,6.657271485E-1
1.303670733E1,-1.763525951E-2,9.640898304E-3,5.202641988E-1,5.206522696E-1
1.304675033E1,3.813505626E-2,-3.026537094E-3,5.930140865E-1,5.942467074E-1
1.305679433E1,2.912154136E-2,2.589430315E-2,6.593273592E-1,6.604779676E-1
1.306683733E1,-4.582373828E-3,1.230526434E-2,6.096307039E-1,6.097720991E-1
1.307688033E1,-2.397685039E-3,1.433324318E-2,6.106779402E-1,6.108508308E-1
1.308692333E1,1.568705176E-2,3.138806376E-2,6.497466964E-1,6.506935251E-1
1.309696733E1,-3.050250295E-3,6.043956187E-3,6.510938948E-1,6.511290911E-1
1.310701033E1,-7.738323966E-3,4.294862123E-3,6.512435836E-1,6.513037177E-1
1.311705333E1,2.687192335E-2,3.078955555E-2,6.263952559E-1,6.277269419E-1
1.312709633E1,4.033587514E-2,7.594427643E-3,7.311767757E-1,7.323278879E-1
1.313713933E1,-2.780533768E-3,2.475418746E-3,7.509345174E-1,7.509437452E-1
1.314718333E1,-1.572990774E-2,6.131563922E-3,7.230918306E-1,7.232888922E-1
1.315722633E1,1.150048875E-2,1.795122614E-3,8.226324910E-1,8.227148345E-1
1.316726933E1,3.879529370E-3,-5.849618493E-3,8.402963448E-1,8.403256606E-1
1.317731233E1,-6.631190227E-3,-1.377750188E-2,8.154462630E-1,8.155896027E-1
1.318735633E1,5.575139683E-3,4.616559483E-5,8.013755232E-1,8.013949173E-1
1.319739846E1,7.791037986E-3,6.004332164E-3,9.072042793E-1,9.072576022E-1
1.320744146E1,-2.061020178E-3,1.876371503E-3,9.365426838E-1,9.365468313E-1
1.321748446E1,-2.559921519E-2,-3.826344833E-3,9.200751704E-1,9.204391777E-1
1.322752746E1,2.181682955E-3,1.285355958E-2,9.748606575E-1,9.749478320E-1
1.323757146E1,1.280249923E-2,2.563008210E-3,9.965666914E-1,9.966522179E-1
1.324761446E1,-1.002395717E-2,1.459524413E-2,9.259159541E-1,9.260852309E-1
1.325765746E1,-4.308233061E-4,8.105556518E-3,9.622908980E-1,9.623251311E-1
1.326770046E1,4.351840499E-3,1.050295148E-2,1.046714752E0,1.046776491E0
1.327774446E1,-2.918304219E-3,4.871160043E-3,9.886349434E-1,9.886512509E-1
1.328778746E1,-1.496031138E-2,-7.887802552E-4,9.419285542E-1,9.420476815E-1
1.329783046E1,-2.987828983E-3,2.270948010E-2,1.017819566E0,1.018077265E0
1.330787346E1,1.354784335E-2,3.038688339E-2,1.011833187E0,1.012380020E0
1.331791646E1,-4.295280108E-3,2.244740607E-2,9.495626789E-1,9.498376791E-1
1.332796046E1,2.347494687E-2,2.945036044E-2,9.404322517E-1,9.411860692E-1
1.333800346E1,8.667585861E-3,3.554227293E-2,1.041172761E0,1.041815290E0
1.334804646E1,2.045975018E-3,2.914286999E-2,1.051201905E0,1.051607787E0
1.335808946E1,-5.790417718E-3,3.408411440E-2,9.459707344E-1,9.466022850E-1
1.336813346E1,2.221168562E-2,3.058464719E-2,9.950692195E-1,9.957868904E-1
1.337817646E1,3.197974716E-3,4.025745850E-2,1.062281794E0,1.063049152E0
1.338821946E1,-3.450081074E-3,1.533157303E-2,9.447767329E-1,9.449074215E-1
1.339826246E1,2.793432132E-2,2.059657046E-2,9.786057991E-1,9.792210450E-1
1.340830546E1,1.658499680E-2,2.593813900E-2,1.040727203E0,1.041182482E0
1.341834946E1,-1.137262659E-2,8.689830406E-3,1.027704869E0,1.027804528E0
1.342839246E1,-1.690312872E-2,-2.871713787E-4,9.310059553E-1,9.311594316E-1
1.343843546E1,-9.842599835E-3,-2.117130607E-3,9.244196516E-1,9.244744731E-1
1.344847846E1,-1.685069564E-2,8.772924822E-3,9.838443196E-1,9.840277208E-1
1.345852246E1,-2.865279109E-2,4.036753234E-3,9.232198030E-1,9.236731470E-1
1.346856546E1,-8.310997069E-3,1.443961683E-2,8.358021748E-1,8.359682115E-1
1.347860846E1,1.057532448E-2,2.481528173E-2,9.140905452E-1,9.144884693E-1
1.348865146E1,-1.386399956E-3,1.819503676E-2,9.118469685E-1,9.120295365E-1
1.349869446E1,-2.831069015E-2,1.307661259E-2,8.138008565E-1,8.143981379E-1
1.350873846E1,1.237257128E-4,1.909440248E-2,8.717303914E-1,8.719394972E-1
1.351878146E1,-2.259318447E-3,3.144416048E-2,9.178351021E-1,9.183763468E-1
1.352882446E1,-9.179929860E-3,1.427199360E-2,7.989822578E-1,7.991624423E-1
1.353886746E1,4.519121116E-3,1.953193867E-2,8.561627644E-1,8.563974535E-1
1.354891146E1,1.127036427E-2,-5.536765046E-4,9.365461922E-1,9.366141670E-1
1.355895446E1,5.791973169E-3,7.072243877E-3,9.155897713E-1,9.156354039E-1
1.356899746E1,-8.971958561E-3,3.774231523E-3,8.069157600E-1,8.069744635E-1
1.357904046E1,1.146508798E-3,9.165062858E-3,8.464335823E-1,8.464839763E-1
1.358908346E1,4.653022354E-3,8.794733109E-3,9.501684505E-1,9.502205440E-1
1.359912746E1,2.439106624E-3,-1.069851344E-2,8.624496907E-1,8.625194934E-1
1.360917046E1,1.541984771E-2,9.422258120E-3,7.693427217E-1,7.695549195E-1
1.361921346E1,2.627139375E-2,2.031962257E-2,8.591559541E-1,8.597976661E-1
1.362925646E1,1.328399003E-2,8.009972814E-3,9.323543233E-1,9.324833554E-1
1.363930046E1,-1.347932358E-2,1.458142094E-2,7.645520979E-1,7.648099244E-1
1.364934346E1,1.643999270E-2,2.923267957E-2,7.521279341E-1,7.528753231E-1
1.365938646E1,1.323318092E-2,2.827898042E-2,8.747235811E-1,8.752806185E-1
1.366942946E1,1.493380248E-2,4.751963639E-2,8.241293782E-1,8.256333123E-1
1.367947246E1,8.219629757E-3,1.140976327E-2,7.394055623E-1,7.395392691E-1
1.368951646E1,5.533978483E-3,3.718174998E-2,7.901500386E-1,7.910437352E-1
1.369955946E1,-4.323716762E-3,2.878975298E-2,9.097524959E-1,9.102181871E-1
1.370960246E1,-2.137247542E-2,1.823520896E-2,7.720388728E-1,7.725498862E-1
1.371964546E1,9.347945948E-3,3.311114685E-2,7.355148250E-1,7.363190816E-1
1.372968946E1,8.739826384E-3,1.166135799E-2,9.440317976E-1,9.441442722E-1
1.373973246E1,-6.366740763E-3,8.106534099E-3,8.388000423E-1,8.388633752E-1
1.374977546E1,-1.668561459E-2,8.381645596E-3,6.977932674E-1,6.980430543E-1
1.375981846E1,1.505050697E-2,6.530371439E-3,8.637974739E-1,8.639532623E-1
1.376986146E1,-8.083158941E-4,6.444353415E-3,9.476254964E-1,9.476477534E-1
1.377990546E1,-2.831100763E-2,4.614805318E-3,6.729461092E-1,6.735571805E-1
1.378994846E1,1.343228318E-2,-2.163831588E-2,7.135105830E-1,7.139649817E-1
1.379999146E1,3.225915499E-2,-2.173876008E-3,9.384927303E-1,9.390495107E-1
1.381003446E1,1.667580223E-3,1.632746349E-2,7.534774715E-1,7.536561994E-1
1.382007846E1,1.237305093E-3,1.271134433E-2,6.822238863E-1,6.823434181E-1
1.383012146E1,2.829847952E-2,2.068636176E-2,9.335524178E-1,9.342102794E-1
1.384016446E1,3.351295106E-3,2.614052575E-2,8.289211714E-1,8.293400188E-1
1.385020746E1,-1.576298563E-2,-7.507459447E-4,7.409036189E-1,7.410716618E-1
1.386025046E1,2.815179663E-2,-1.430098300E-2,9.438821089E-1,9.444101214E-1
1.387029446E1,9.520148733E-3,1.297486190E-2,8.049709761E-1,8.051318232E-1
1.388033746E1,-2.023929188E-3,2.446382753E-2,8.602066988E-1,8.605568777E-1
1.389038046E1,-1.339733693E-2,8.276523622E-3,9.494229305E-1,9.495535216E-1
1.390042346E1,-4.026036384E-3,2.557185662E-2,7.129147518E-1,7.133845892E-1
1.391046746E1,2.623907874E-2,4.665671526E-2,8.510774410E-1,8.527591388E-1
1.392051046E1,-2.895127089E-2,4.018567479E-2,9.534651107E-1,9.547506385E-1
1.393055346E1,-1.496111766E-2,3.896270223E-2,6.232500386E-1,6.246459300E-1
1.394059646E1,2.921372408E-2,2.500346158E-2,8.661948323E-1,8.670479239E-1
1.395063946E1,-1.630697540E-2,-1.037268648E-3,9.112511373E-1,9.113976237E-1
1.396068346E1,-1.000913356E-2,7.247441076E-3,6.832740462E-1,6.833857844E-1
1.397072646E1,2.991921806E-2,8.345584720E-3,8.904444051E-1,8.909859970E-1
1.398076946E1,-9.841900910E-3,2.124305324E-2,8.281721431E-1,8.285030048E-1
1.399081246E1,-1.685122555E-2,4.634959940E-3,8.648452950E-1,8.650218673E-1
1.400085646E1,-2.826297139E-2,5.119429165E-3,8.260753316E-1,8.265745324E-1
1.401089946E1,-3.146023576E-3,1.803065691E-2,7.765260261E-1,7.767417018E-1
1.402094246E1,5.347420326E-3,8.068682514E-3,9.958194172E-1,9.958664621E-1
1.403098546E1,-4.986500940E-2,2.364610355E-2,7.545206147E-1,7.565361957E-1
1.404102846E1,2.567540487E-2,-6.501053134E-3,8.308606929E-1,8.312827323E-1
1.405107246E1,3.873277875E-2,8.453758210E-3,9.830958760E-1,9.838949108E-1
1.406111546E1,1.222720401E-2,7.442043722E-4,8.453810835E-1,8.454698307E-1
1.407115846E1,3.097487346E-2,6.070597563E-4,8.799585932E-1,8.805037973E-1
1.408120146E1,7.690093573E-4,2.874713226E-2,8.289118159E-1,8.294105060E-1
1.409124546E1,3.728575276E-2,3.355173455E-2,1.007192836E0,1.008441052E0
1.410128846E1,-4.936670786E-2,2.118147475E-2,7.176936811E-1,7.197012899E-1
1.411133146E1,2.684304130E-2,2.886916548E-3,8.646868354E-1,8.651082051E-1
1.412137446E1,-1.307032455E-2,3.301268522E-2,9.476155561E-1,9.482805033E-1
1.413141746E1,-4.082061846E-2,2.880618000E-2,7.621500617E-1,7.637858571E-1
1.414146146E1,2.587156068E-2,2.461295893E-2,9.344441181E-1,9.351261655E-1
1.415150446E1,-4.811308309E-2,1.751507867E-2,7.229327863E-1,7.247437204E-1
1.416154746E1,2.805053930E-2,-3.395158360E-3,9.378857893E-1,9.383113095E-1
1.417159046E1,-3.383822070E-2,-1.286542760E-2,9.392312336E-1,9.399286433E-1
1.418163446E1,1.683536269E-2,4.795785779E-3,8.160374165E-1,8.162251491E-1
1.419167808E1,2.597181302E-2,1.563455016E-2,8.618427497E-1,8.623757299E-1
1.420172108E1,7.080841111E-3,-9.705016678E-3,9.817439997E-1,9.818175017E-1
1.421176408E1,9.560745768E-3,3.252504570E-3,8.507651997E-1,8.508251357E-1
1.422180708E1,-2.534486588E-2,3.988238703E-2,8.170852375E-1,8.184505192E-1
1.423185108E1,7.572235633E-4,4.103173949E-2,1.028297777E0,1.029116366E0
1.424189408E1,-1.526692704E-2,-4.136640122E-3,8.808538020E-1,8.809958066E-1
1.425193708E1,1.162110128E-2,5.726324469E-3,8.125957453E-1,8.126990132E-1
1.426198008E1,6.256511612E-3,2.864660583E-2,9.859364533E-1,9.863723749E-1
1.427202408E1,-6.869244995E-3,3.067002567E-2,8.964220136E-1,8.969728332E-1
1.428206708E1,1.156400413E-2,7.950185034E-3,8.777120930E-1,8.778242705E-1
1.429211008E1,1.295843944E-2,1.480713260E-2,8.167887837E-1,8.170257581E-1
1.430215308E1,5.125392869E-2,5.941337552E-3,9.401340437E-1,9.415488754E-1
1.431219608E1,-3.785356308E-2,2.297511728E-2,8.390924031E-1,8.402599652E-1
1.432224008E1,1.787749184E-2,-1.889238118E-2,7.961311555E-1,7.965559262E-1
1.433228308E1,2.890708559E-2,8.245688695E-3,8.863922846E-1,8.869018510E-1
1.434232608E1,-1.494864664E-2,4.485778282E-2,8.988182026E-1,9.000610224E-1
1.435236908E1,-4.777223610E-2,4.089463142E-2,7.599059004E-1,7.625034654E-1
1.436241308E1,9.285337343E-3,5.928639044E-2,8.510663313E-1,8.531793445E-1
1.437245608E1,-3.308698825E-2,6.976446385E-2,8.509166425E-1,8.544126414E-1
1.438249908E1,-5.408363845E-2,2.027581413E-2,8.299613911E-1,8.319687850E-1
1.439254208E1,-2.516624258E-2,7.138381368E-3,7.748753572E-1,7.753167839E-1
1.440258508E1,1.804503969E-2,2.807459283E-2,8.739710444E-1,8.746080223E-1
1.441262908E1,-5.127181294E-3,-1.662917982E-2,9.110944319E-1,9.112606002E-1
1.442267208E1,-3.905839557E-3,-1.397604226E-2,8.296625984E-1,8.297894989E-1
1.443271508E1,1.177743664E-2,-1.183587911E-2,8.703785151E-1,8.705386583E-1
1.444275808E1,-2.066379288E-2,1.337083717E-2,8.880423689E-1,8.883833748E-1
1.445280208E1,1.704700449E-2,-1.023244467E-2,8.781634980E-1,8.783885431E-1
1.446284508E1,-1.420155064E-2,-1.004294920E-2,7.916428328E-1,7.918338964E-1
1.447288808E1,1.316979345E-2,2.426434611E-2,8.603499556E-1,8.607928020E-1
1.448293108E1,4.770455458E-3,3.670797019E-2,8.860964155E-1,8.868692631E-1
1.449297408E1,-4.534799877E-2,3.311172243E-2,8.143955183E-1,8.163289088E-1
1.450301808E1,-3.506394785E-3,1.230287064E-2,8.555610859E-1,8.556567228E-1
1.451306108E1,2.126282185E-2,-8.642257825E-3,8.983720601E-1,8.986652071E-1
1.452310408E1,-2.198200654E-2,1.591838680E-2,8.840031123E-1,8.844196437E-1
